   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      2.80100     0.992943      0.99737144      0.99033327
      2.80150     0.992889      0.99731559      0.99022342
      2.80200     0.992834      0.99725974      0.99011382
      2.80250     0.992780      0.99720389      0.99000410
      2.80300     0.992724      0.99714810      0.98989285
      2.80350     0.992669      0.99709225      0.98978207
      2.80400     0.992613      0.99703640      0.98967101
      2.80450     0.992557      0.99698055      0.98955989
      2.80500     0.992499      0.99692470      0.98944676
      2.80550     0.992441      0.99686891      0.98933369
      2.80600     0.992385      0.99681306      0.98922230
      2.80650     0.992328      0.99675727      0.98911019
      2.80700     0.992269      0.99670148      0.98899632
      2.80750     0.992210      0.99664563      0.98888137
      2.80800     0.992149      0.99658984      0.98876596
      2.80850     0.992091      0.99653399      0.98865258
      2.80900     0.992031      0.99647820      0.98853695
      2.80950     0.991971      0.99642241      0.98842221
      2.81000     0.991909      0.99636662      0.98830546
      2.81050     0.991849      0.99629688      0.98817637
      2.81100     0.991788      0.99622715      0.98804598
      2.81150     0.991725      0.99615741      0.98791459
      2.81200     0.991665      0.99608767      0.98778546
      2.81250     0.991602      0.99601793      0.98765332
      2.81300     0.991539      0.99594826      0.98752112
      2.81350     0.991476      0.99587852      0.98738965
      2.81400     0.991413      0.99580878      0.98725771
      2.81450     0.991350      0.99573910      0.98712548
      2.81500     0.991285      0.99566936      0.98699237
      2.81550     0.991220      0.99559969      0.98685820
      2.81600     0.991155      0.99553001      0.98672446
      2.81650     0.991090      0.99546033      0.98659060
      2.81700     0.991025      0.99539065      0.98645664
      2.81750     0.990959      0.99532098      0.98632203
      2.81800     0.990893      0.99525130      0.98618791
      2.81850     0.990826      0.99518162      0.98605183
      2.81900     0.990758      0.99511200      0.98591559
      2.81950     0.990692      0.99504232      0.98578067
      2.82000     0.990625      0.99497271      0.98564439
      2.82050     0.990556      0.99484736      0.98545249
      2.82100     0.990488      0.99472195      0.98526015
      2.82150     0.990420      0.99459660      0.98506793
      2.82200     0.990351      0.99447131      0.98487538
      2.82250     0.990282      0.99434602      0.98468267
      2.82300     0.990211      0.99422073      0.98448855
      2.82350     0.990142      0.99409550      0.98429594
      2.82400     0.990072      0.99397027      0.98410239
      2.82450     0.990002      0.99384499      0.98390886
      2.82500     0.989932      0.99371976      0.98371487
      2.82550     0.989860      0.99359459      0.98351977
      2.82600     0.989790      0.99346942      0.98332594
      2.82650     0.989719      0.99334425      0.98313123
      2.82700     0.989647      0.99321908      0.98293625
      2.82750     0.989574      0.99309397      0.98274022
      2.82800     0.989504      0.99296880      0.98254622
      2.82850     0.989431      0.99284369      0.98235011
      2.82900     0.989359      0.99271864      0.98215472
      2.82950     0.989286      0.99259353      0.98195877
      2.83000     0.989211      0.99246848      0.98176111
      2.83050     0.989141      0.99235731      0.98158129
      2.83100     0.989066      0.99224615      0.98139735
      2.83150     0.988993      0.99213505      0.98121449
      2.83200     0.988921      0.99202394      0.98103330
      2.83250     0.988845      0.99191284      0.98084828
      2.83300     0.988772      0.99180180      0.98066600
      2.83350     0.988699      0.99169070      0.98048350
      2.83400     0.988625      0.99157959      0.98030031
      2.83450     0.988550      0.99146855      0.98011612
      2.83500     0.988475      0.99135756      0.97993231
      2.83550     0.988399      0.99124652      0.97974704
      2.83600     0.988325      0.99113554      0.97956356
      2.83650     0.988249      0.99102449      0.97937885
      2.83700     0.988174      0.99091351      0.97919522
      2.83750     0.988098      0.99080253      0.97900961
      2.83800     0.988023      0.99069154      0.97882584
      2.83850     0.987947      0.99058062      0.97864131
      2.83900     0.987870      0.99046969      0.97845522
      2.83950     0.987794      0.99035877      0.97826996
      2.84000     0.987716      0.99024785      0.97808390
      2.84050     0.987638      0.99005383      0.97781526
      2.84100     0.987562      0.98985970      0.97754794
      2.84150     0.987486      0.98966575      0.97728107
      2.84200     0.987408      0.98947179      0.97701211
      2.84250     0.987331      0.98927790      0.97674448
      2.84300     0.987251      0.98908401      0.97647451
      2.84350     0.987174      0.98889017      0.97620664
      2.84400     0.987095      0.98869628      0.97593668
      2.84450     0.987015      0.98850256      0.97566734
      2.84500     0.986936      0.98830885      0.97539802
      2.84550     0.986856      0.98811513      0.97512751
      2.84600     0.986777      0.98792154      0.97485814
      2.84650     0.986697      0.98772794      0.97458839
      2.84700     0.986616      0.98753428      0.97431749
      2.84750     0.986536      0.98734075      0.97404687
      2.84800     0.986455      0.98714727      0.97377627
      2.84850     0.986373      0.98695379      0.97350476
      2.84900     0.986292      0.98676038      0.97323399
      2.84950     0.986210      0.98656702      0.97296219
      2.85000     0.986127      0.98637366      0.97268995
      2.85050     0.986045      0.98601454      0.97225466
      2.85100     0.985963      0.98565573      0.97182000
      2.85150     0.985880      0.98529708      0.97138471
      2.85200     0.985796      0.98493850      0.97094859
      2.85250     0.985713      0.98458010      0.97051358
      2.85300     0.985628      0.98422176      0.97007635
      2.85350     0.985545      0.98386359      0.96964206
      2.85400     0.985460      0.98350543      0.96920542
      2.85450     0.985375      0.98314750      0.96876931
      2.85500     0.985290      0.98278975      0.96833244
      2.85550     0.985204      0.98243207      0.96789587
      2.85600     0.985118      0.98207456      0.96745971
      2.85650     0.985033      0.98171717      0.96702343
      2.85700     0.984945      0.98135996      0.96658588
      2.85750     0.984859      0.98100263      0.96614914
      2.85800     0.984772      0.98064566      0.96571241
      2.85850     0.984686      0.98028880      0.96527644
      2.85900     0.984598      0.97993207      0.96483873
      2.85950     0.984508      0.97957546      0.96440026
      2.86000     0.984421      0.97921884      0.96396366
      2.86050     0.984333      0.97893101      0.96359437
      2.86100     0.984244      0.97864324      0.96322390
      2.86150     0.984155      0.97835559      0.96285354
      2.86200     0.984066      0.97806805      0.96248382
      2.86250     0.983976      0.97778052      0.96211234
      2.86300     0.983888      0.97749311      0.96174336
      2.86350     0.983796      0.97720569      0.96137105
      2.86400     0.983705      0.97691846      0.96100002
      2.86450     0.983615      0.97663128      0.96062899
      2.86500     0.983525      0.97634423      0.96025876
      2.86550     0.983432      0.97605723      0.95988562
      2.86600     0.983342      0.97577035      0.95951550
      2.86650     0.983249      0.97548354      0.95914281
      2.86700     0.983157      0.97519666      0.95877117
      2.86750     0.983063      0.97491002      0.95839842
      2.86800     0.982971      0.97462344      0.95802630
      2.86850     0.982879      0.97433698      0.95765546
      2.86900     0.982785      0.97405058      0.95728252
      2.86950     0.982691      0.97376430      0.95690981
      2.87000     0.982598      0.97347808      0.95653756
      2.87050     0.982503      0.97317815      0.95615091
      2.87100     0.982410      0.97287852      0.95576560
      2.87150     0.982315      0.97257894      0.95537918
      2.87200     0.982221      0.97227943      0.95499282
      2.87250     0.982125      0.97198004      0.95460559
      2.87300     0.982031      0.97168076      0.95422033
      2.87350     0.981934      0.97138155      0.95383263
      2.87400     0.981838      0.97108227      0.95344593
      2.87450     0.981743      0.97078329      0.95306009
      2.87500     0.981648      0.97048438      0.95267367
      2.87550     0.981552      0.97018552      0.95228719
      2.87600     0.981456      0.96988678      0.95190095
      2.87650     0.981358      0.96958798      0.95151309
      2.87700     0.981261      0.96928942      0.95112633
      2.87750     0.981165      0.96899098      0.95073968
      2.87800     0.981067      0.96869260      0.95035252
      2.87850     0.980970      0.96839428      0.94996582
      2.87900     0.980874      0.96809608      0.94958027
      2.87950     0.980775      0.96779799      0.94919213
      2.88000     0.980678      0.96749985      0.94880607
      2.88050     0.980581      0.96726966      0.94848577
